Device ID,Build Date,Cookie Ver,Session ID,Play Mode,Language,Event ID,Time Taken,Result,Age,Session Total Time,Total Correct,Total Wrong
8DJ32XBN,2015-04-02,13,SEDAQ,play all,kn-in,4D_Time,00:01:26,Correct,9,00:44:43,14,11
8DJ32XBN,2015-04-02,13,SEDAQ,play all,kn-in,5A_Data_Handling,00:00:41,Correct,9,00:44:43,14,11
8DJ32XBN,2015-04-02,13,SEDAQ,play all,kn-in,5B_Multiplication,00:00:35,Incorrect,9,00:44:43,14,11
8DJ32XBN,2015-04-02,13,SEDAQ,play all,kn-in,5C_Fractions,00:01:40,Incorrect,9,00:44:43,14,11
8DJ32XBN,2015-04-02,13,SEDAQ,play all,kn-in,6A_Operations,00:02:22,Incorrect,9,00:44:43,14,11
8DJ32XBN,2015-04-02,13,SEDAQ,play all,kn-in,6B_Fractions,00:00:53,Incorrect,9,00:44:43,14,11
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,T_Tutorial,00:00:33,Correct,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,T2_Tutorial,00:00:33,Correct,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,1A_Premath,00:00:53,Correct,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,1B_Premath,00:02:26,Correct,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,1C_Order_By_Size,00:01:11,Correct,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,1D_Premath,00:00:19,Correct,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,1E_Premath,00:00:57,Correct,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,2A_Length,00:01:09,Correct,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,2B_Patterns,00:02:25,Incorrect,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,2C_Length,00:01:09,Incorrect,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,2D_Number_Sense,00:00:29,Correct,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,2E_Add_Subtract,00:01:13,Incorrect,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,3A_Number_Sense,00:01:36,Incorrect,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,3B_Patterns,00:01:35,Incorrect,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,3C_Add_Subtract,00:01:55,Incorrect,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,3D_Weight,00:02:32,Correct,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,4A_Number_Sense,00:00:59,Incorrect,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,4B_Length,00:00:46,Incorrect,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,4C_Data_Handling,00:03:12,Correct,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,4D_Time,00:00:40,Incorrect,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,5A_Data_Handling,00:02:29,Incorrect,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,5B_Multiplication,00:02:10,Incorrect,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,5C_Fractions,00:00:53,Incorrect,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,6A_Operations,00:00:08,Incorrect,9,00:45:40,11,14
DJMXX00S,2015-04-02,13,Z490E,play all,kn-in,6B_Fractions,00:00:08,Incorrect,9,00:45:40,11,14
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,T_Tutorial,00:00:30,Correct,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,T2_Tutorial,00:00:56,Correct,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,1A_Premath,00:01:15,Correct,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,1B_Premath,00:03:39,Incorrect,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,1C_Order_By_Size,00:01:30,Incorrect,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,1D_Premath,00:00:40,Correct,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,1E_Premath,00:01:18,Correct,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,2A_Length,00:00:53,Incorrect,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,2B_Patterns,00:01:07,Incorrect,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,2C_Length,00:02:26,Correct,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,2D_Number_Sense,00:01:11,Correct,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,2E_Add_Subtract,00:00:52,Correct,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,3A_Number_Sense,00:00:57,Incorrect,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,3B_Patterns,00:00:36,Incorrect,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,3C_Add_Subtract,00:01:08,Incorrect,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,3D_Weight,00:01:22,Incorrect,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,4A_Number_Sense,00:00:59,Incorrect,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,4B_Length,00:00:56,Incorrect,8,00:34:27,8,11
EYODV719,2015-04-02,13,7Y7XM,play all,kn-in,4C_Data_Handling,00:02:52,Incorrect,8,00:34:27,8,11
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,T_Tutorial,00:00:23,Correct,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,T2_Tutorial,00:00:37,Correct,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,1A_Premath,00:00:48,Correct,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,1B_Premath,00:00:37,Incorrect,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,1C_Order_By_Size,00:00:24,Incorrect,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,1D_Premath,00:00:27,Correct,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,1E_Premath,00:00:24,Correct,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,2A_Length,00:00:35,Correct,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,2B_Patterns,00:00:59,Incorrect,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,2C_Length,00:01:06,Correct,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,2D_Number_Sense,00:00:27,Correct,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,2E_Add_Subtract,00:01:04,Incorrect,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,3A_Number_Sense,00:01:03,Incorrect,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,3B_Patterns,00:00:14,Incorrect,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,3C_Add_Subtract,00:00:41,Incorrect,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,3D_Weight,00:00:52,Correct,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,4A_Number_Sense,00:00:24,Incorrect,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,4B_Length,00:00:51,Incorrect,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,4C_Data_Handling,00:01:44,Incorrect,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,4D_Time,00:00:53,Correct,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,5A_Data_Handling,00:00:45,Incorrect,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,5B_Multiplication,00:01:11,Incorrect,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,5C_Fractions,00:01:31,Incorrect,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,6A_Operations,00:00:26,Incorrect,9,00:23:12,10,15
RBOXW7NO,2015-04-02,13,HX476,play all,kn-in,6B_Fractions,00:00:46,Incorrect,9,00:23:12,10,15
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,T_Tutorial,00:00:35,Correct,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,T2_Tutorial,00:00:15,Correct,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,1A_Premath,00:00:20,Correct,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,1B_Premath,00:00:39,Correct,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,1C_Order_By_Size,00:00:45,Correct,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,1D_Premath,00:00:09,Correct,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,1E_Premath,00:00:18,Correct,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,2A_Length,00:00:14,Correct,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,2B_Patterns,00:00:26,Correct,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,2C_Length,00:00:17,Correct,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,2D_Number_Sense,00:00:21,Correct,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,2E_Add_Subtract,00:00:28,Correct,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,3A_Number_Sense,00:01:01,Incorrect,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,3B_Patterns,00:00:39,Correct,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,3C_Add_Subtract,00:00:25,Incorrect,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,3D_Weight,00:00:39,Incorrect,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,4A_Number_Sense,00:00:41,Incorrect,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,4B_Length,00:01:36,Incorrect,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,4C_Data_Handling,00:03:13,Correct,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,4D_Time,00:01:22,Correct,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,5A_Data_Handling,00:02:10,Incorrect,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,5B_Multiplication,00:00:53,Incorrect,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,5C_Fractions,00:02:19,Incorrect,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,6A_Operations,00:02:37,Incorrect,10,00:32:27,15,10
2BFEY8K0,2015-04-02,13,IG4MY,play all,kn-in,6B_Fractions,00:01:25,Incorrect,10,00:32:27,15,10
0UCAFW98,2015-04-02,13,59HWS,play all,kn-in,T_Tutorial,00:00:39,Correct,17,00:34:17,6,9
0UCAFW98,2015-04-02,13,59HWS,play all,kn-in,T2_Tutorial,00:02:02,Correct,17,00:34:17,6,9
0UCAFW98,2015-04-02,13,59HWS,play all,kn-in,1A_Premath,00:00:31,Correct,17,00:34:17,6,9
0UCAFW98,2015-04-02,13,59HWS,play all,kn-in,1B_Premath,00:01:06,Incorrect,17,00:34:17,6,9
0UCAFW98,2015-04-02,13,59HWS,play all,kn-in,1C_Order_By_Size,00:01:13,Incorrect,17,00:34:17,6,9
0UCAFW98,2015-04-02,13,59HWS,play all,kn-in,1D_Premath,00:00:09,Correct,17,00:34:17,6,9
0UCAFW98,2015-04-02,13,59HWS,play all,kn-in,1E_Premath,00:00:24,Correct,17,00:34:17,6,9
0UCAFW98,2015-04-02,13,59HWS,play all,kn-in,2A_Length,00:00:31,Correct,17,00:34:17,6,9
0UCAFW98,2015-04-02,13,59HWS,play all,kn-in,2B_Patterns,00:01:40,Incorrect,17,00:34:17,6,9
0UCAFW98,2015-04-02,13,59HWS,play all,kn-in,2C_Length,00:02:02,Incorrect,17,00:34:17,6,9
0UCAFW98,2015-04-02,13,59HWS,play all,kn-in,2D_Number_Sense,00:00:56,Incorrect,17,00:34:17,6,9
0UCAFW98,2015-04-02,13,59HWS,play all,kn-in,2E_Add_Subtract,00:04:14,Incorrect,17,00:34:17,6,9
0UCAFW98,2015-04-02,13,59HWS,play all,kn-in,3A_Number_Sense,00:01:29,Incorrect,17,00:34:17,6,9
0UCAFW98,2015-04-02,13,59HWS,play all,kn-in,3B_Patterns,00:04:55,Incorrect,17,00:34:17,6,9
0UCAFW98,2015-04-02,13,59HWS,play all,kn-in,3C_Add_Subtract,00:01:06,Incorrect,17,00:34:17,6,9
DJMXX00S,2015-04-02,13,B1750,play all,kn-in,T_Tutorial,00:04:40,Correct,16,00:18:47,8,0
DJMXX00S,2015-04-02,13,B1750,play all,kn-in,T2_Tutorial,00:03:35,Correct,16,00:18:47,8,0
DJMXX00S,2015-04-02,13,B1750,play all,kn-in,1A_Premath,00:00:37,Correct,16,00:18:47,8,0
DJMXX00S,2015-04-02,13,B1750,play all,kn-in,1B_Premath,00:00:51,Correct,16,00:18:47,8,0
DJMXX00S,2015-04-02,13,B1750,play all,kn-in,1C_Order_By_Size,00:01:17,Correct,16,00:18:47,8,0
DJMXX00S,2015-04-02,13,B1750,play all,kn-in,1D_Premath,00:00:13,Correct,16,00:18:47,8,0
DJMXX00S,2015-04-02,13,B1750,play all,kn-in,1E_Premath,00:00:32,Correct,16,00:18:47,8,0
DJMXX00S,2015-04-02,13,B1750,play all,kn-in,2A_Length,00:01:02,Correct,16,00:18:47,8,0
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,T_Tutorial,00:04:43,Correct,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,T2_Tutorial,00:03:35,Correct,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,1A_Premath,00:00:37,Correct,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,1B_Premath,00:01:16,Correct,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,1C_Order_By_Size,00:00:59,Incorrect,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,1D_Premath,00:00:12,Correct,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,1E_Premath,00:00:49,Correct,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,2A_Length,00:00:31,Correct,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,2B_Patterns,00:02:34,Correct,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,2C_Length,00:00:11,Correct,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,2D_Number_Sense,00:00:01,Correct,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,2E_Add_Subtract,00:00:02,Incorrect,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,3A_Number_Sense,00:00:11,Incorrect,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,3B_Patterns,00:00:13,Incorrect,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,3C_Add_Subtract,00:00:03,Incorrect,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,3D_Weight,00:01:39,Incorrect,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,4A_Number_Sense,00:01:28,Incorrect,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,4B_Length,00:00:28,Incorrect,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,4C_Data_Handling,00:01:13,Incorrect,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,4D_Time,00:00:25,Correct,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,5A_Data_Handling,00:00:17,Correct,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,5B_Multiplication,00:00:43,Incorrect,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,5C_Fractions,00:00:33,Incorrect,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,6A_Operations,00:00:27,Incorrect,16,00:32:11,12,13
8DJ32XBN,2015-04-02,13,1NXWX,play all,kn-in,6B_Fractions,00:00:21,Incorrect,16,00:32:11,12,13
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,T_Tutorial,00:00:27,Correct,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,T2_Tutorial,00:00:20,Correct,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,1A_Premath,00:00:37,Correct,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,1B_Premath,00:00:35,Correct,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,1C_Order_By_Size,00:02:01,Incorrect,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,1D_Premath,00:00:11,Correct,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,1E_Premath,00:00:35,Correct,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,2A_Length,00:00:31,Correct,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,2B_Patterns,00:00:41,Incorrect,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,2C_Length,00:00:16,Correct,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,2D_Number_Sense,00:00:14,Correct,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,2E_Add_Subtract,00:00:39,Incorrect,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,3A_Number_Sense,00:00:24,Incorrect,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,3B_Patterns,00:00:37,Correct,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,3C_Add_Subtract,00:00:52,Correct,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,3D_Weight,00:00:50,Incorrect,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,4A_Number_Sense,00:01:01,Incorrect,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,4B_Length,00:00:15,Correct,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,4C_Data_Handling,00:01:08,Incorrect,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,4D_Time,00:00:17,Correct,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,5A_Data_Handling,00:01:02,Correct,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,5B_Multiplication,00:00:40,Correct,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,5C_Fractions,00:00:37,Incorrect,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,6A_Operations,00:00:42,Correct,17,00:19:35,17,8
AX7FD0E5,2015-04-02,13,LV7TK,play all,kn-in,6B_Fractions,00:00:43,Correct,17,00:19:35,17,8
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,T_Tutorial,00:00:16,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,T2_Tutorial,00:00:11,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,1A_Premath,00:00:24,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,1B_Premath,00:00:52,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,1C_Order_By_Size,00:02:14,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,1D_Premath,00:00:13,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,1E_Premath,00:00:21,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,2A_Length,00:00:19,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,2B_Patterns,00:00:30,Incorrect,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,2C_Length,00:00:28,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,2D_Number_Sense,00:00:42,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,2E_Add_Subtract,00:00:20,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,3A_Number_Sense,00:00:26,Incorrect,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,3B_Patterns,00:00:24,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,3C_Add_Subtract,00:00:26,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,3D_Weight,00:00:37,Incorrect,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,4A_Number_Sense,00:00:24,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,4B_Length,00:00:54,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,4C_Data_Handling,00:00:57,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,4D_Time,00:00:44,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,5A_Data_Handling,00:00:37,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,5B_Multiplication,00:01:01,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,5C_Fractions,00:00:35,Incorrect,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,6A_Operations,00:01:20,Correct,17,00:18:52,21,4
RBOXW7NO,2015-04-02,13,IFO5I,play all,kn-in,6B_Fractions,00:00:57,Correct,17,00:18:52,21,4
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,T_Tutorial,00:00:39,Correct,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,T2_Tutorial,00:00:58,Correct,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,1A_Premath,00:00:41,Correct,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,1B_Premath,00:03:30,Correct,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,1C_Order_By_Size,00:00:57,Correct,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,1D_Premath,00:00:53,Correct,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,1E_Premath,00:00:22,Correct,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,2A_Length,00:00:46,Correct,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,2B_Patterns,00:00:11,Incorrect,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,2C_Length,00:00:17,Incorrect,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,2D_Number_Sense,00:00:24,Correct,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,2E_Add_Subtract,00:00:40,Correct,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,3A_Number_Sense,00:00:52,Incorrect,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,3B_Patterns,00:00:16,Incorrect,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,3C_Add_Subtract,00:00:19,Correct,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,3D_Weight,00:00:26,Incorrect,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,4A_Number_Sense,00:00:18,Incorrect,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,4B_Length,00:00:17,Incorrect,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,4C_Data_Handling,00:01:42,Incorrect,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,4D_Time,00:00:16,Correct,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,5A_Data_Handling,00:00:25,Correct,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,5B_Multiplication,00:00:51,Correct,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,5C_Fractions,00:00:34,Incorrect,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,6A_Operations,00:00:19,Incorrect,18,00:20:01,14,11
BVC7SZHV,2015-04-02,13,9H5PL,play all,kn-in,6B_Fractions,00:00:28,Incorrect,18,00:20:01,14,11
